-2.897731205287364942e-01,-1.800385690010460893e-01,1.549691639177308844e-01,-3.026150647691164819e-01,-8.403041217651446848e-02,-6.550136826500873033e-01,-4.348784946722778488e-01,-2.343073373457617292e-01,1.964171722173805590e-01,2.220886297557205236e-01
-4.956393758455469589e-01,4.777748097497859225e-01,-2.612361762954987232e-01,2.773077839979211645e-01,1.249598394944423929e-01,-7.044593456121014952e-02,3.413252195618933227e-01,-4.069741967689878281e-01,2.067203682884960758e-01,1.883801720349403963e-01
2.515622537304284534e-01,4.109579660886849561e-01,5.028959023741300105e-03,-1.180124512828791272e-01,-2.066276636253597254e-01,3.071800191688271453e-01,2.910152958824732128e-01,5.611142846392308536e-01,5.457263472154930128e-02,4.629318336900316577e-01
-3.999357784269355065e-01,9.328944664593759317e-02,-2.681788650545732788e-02,1.117965676724552299e-01,2.078448344667339631e-01,-5.692668495198179857e-01,-5.969176056542667419e-02,-6.237591804021699327e-01,2.229292261609129300e-01,9.236069634731566835e-02
2.079122046892750153e-01,-2.393980925729052300e-01,9.578488544363938928e-04,1.788389201189788946e-01,-6.391254872004084042e-01,2.023989830821137925e-01,-2.959170141703156842e-01,-9.273535132513775758e-02,-3.406231134890502221e-01,4.536950790390725796e-01
6.564405430833253341e-01,-1.745497828715908972e-01,4.439755441773712841e-02,-1.899046889371545366e-01,3.348439671855509281e-01,-1.282012507890261666e-01,-5.266234327352733446e-01,-1.450604159077029665e-01,2.706608373568384351e-01,-1.987855289057582908e-02
-2.600482180983456071e-01,2.345853365535569002e-01,-1.764957286881847498e-01,3.180290625478479072e-01,6.133233477971691827e-02,2.777321459054357677e-01,5.425420102210033457e-01,-4.807479145330499914e-01,3.720311648676635774e-01,1.664449739731368311e-02
-2.762180431994298302e-01,-3.979190857222960655e-03,-2.700395945928715236e-01,1.401103975643318011e-01,4.095047294032835294e-01,2.181876895695340768e-02,-2.010469534112225842e-01,5.348117547142617473e-02,-4.195517353904856805e-01,-6.660791980990854455e-01
2.122459499498882685e-02,3.304420493800337977e-01,1.095124175808907946e-01,1.122651031913063369e-02,3.332151753009034989e-01,-2.531972531783641678e-01,1.909659221531495865e-01,6.502980926998287448e-01,-4.498863243982139659e-01,-2.033323995068452572e-01
-1.114687339076631811e-01,-4.378496367172342030e-01,3.146559316145116636e-01,-2.825653911271749363e-01,-4.309129280762732939e-02,1.064572100027472157e-02,-2.245064211254921005e-01,4.089811726459716690e-01,4.673624519715104952e-01,-4.230180567243402301e-01
-1.031388025114833296e-01,-4.617483251360203489e-02,-1.750838452982773352e-01,1.684567867903396243e-01,-8.520066958848621086e-02,-6.104123485779427982e-02,3.428525376028158655e-01,-6.738111482308148936e-01,-5.809978606782753019e-01,8.991776117006872182e-02
2.950103843446414548e-02,-1.791032544797323961e-02,5.258410764715838459e-01,5.339711819594504805e-01,-2.906760610834848713e-01,-4.578852283368338716e-01,1.454751297224450013e-01,1.252284946582888081e-01,-3.766782547211726395e-02,3.236654738640561968e-01
2.628791083407893137e-01,7.605648994878860814e-02,4.904081674399489443e-02,-4.219528698166455927e-01,-1.645274448483059759e-01,4.207010093343424573e-02,-4.070676201277679818e-01,6.901430778879460437e-01,6.642188806817994617e-03,2.716172881004820239e-01
4.514094811605985635e-02,2.431458733664505767e-02,1.699547473909874817e-01,2.199034417352090098e-01,3.100023313692186200e-01,-3.445850803157148867e-01,6.318130900908892622e-01,-5.004704705967762957e-01,-1.960541764156016331e-01,-1.311217751863187619e-01
-5.928108293553282504e-01,-3.065254989870735969e-01,-3.053288625584847926e-01,-1.258411497314934624e-02,-2.323097171189624777e-01,1.859381226844301072e-01,-2.537077474375600827e-01,-5.118519615196656103e-01,4.537592159189000884e-02,-2.104128056746355502e-01
3.263609445870629400e-01,1.533028158617165404e-01,-2.190398579890338593e-01,1.965598452449551781e-02,-4.882640518086803216e-03,2.357033523601295699e-01,-2.930883541475239884e-01,4.702392653417191148e-01,-6.774256022996774096e-01,1.052882862847004386e-02
2.526169101050604882e-01,-6.635516795623596087e-01,2.186874751379796478e-01,3.491809112825846467e-02,4.384996807114475287e-02,-1.393506354943250813e-01,-2.182776223247628045e-01,-4.959435984199523917e-01,-5.838884276266290141e-03,-3.631249031739499089e-01
6.513361913804104342e-01,-7.205688670904289439e-02,-2.520706432071560810e-02,8.110326411538901215e-02,-9.913851604832178699e-02,3.628961626924641637e-01,3.313011903831825644e-01,-9.347973204947944426e-02,-5.374728855612742606e-01,1.202402732279188313e-01
1.138001900850019593e-01,-3.952395099972751957e-01,4.433824794215889264e-01,1.903180158994594029e-01,-2.120621478212676714e-01,-3.212877421457832616e-02,-2.797316779255824004e-01,1.601075647769336641e-01,6.658542727835989883e-01,-6.911951280680872500e-02
-2.357759101792867851e-01,-3.399690900796900062e-01,-2.656050733161229027e-02,5.226565579735045208e-01,-3.264163651145091660e-01,2.873660395932608469e-01,-2.473457707074959988e-01,-4.237651219763988175e-01,3.353458659196907332e-01,-1.123158805379882302e-01
-2.763292668172128708e-01,2.294228164260307956e-01,-5.617534720219135025e-01,-1.823200016041304217e-03,1.450581373487195569e-01,1.193288082956805995e-02,-2.158580502641639642e-01,-6.677381081704685251e-01,-1.574301787070518932e-01,1.303826032329707119e-01
-8.642997228187884740e-02,4.055137761734421697e-02,-2.504553181585579824e-01,2.990610803010929630e-01,4.317928866648096942e-01,3.362376553297454218e-01,-1.341168508779767565e-01,1.557968000344227832e-01,-6.386376051863254522e-02,-7.020545841926978392e-01
